uid,epochs_tested,identifiable_epoch_jackknifes,single_epoch_jackknife_max
D0747,36,36,0.05656648013409231
D0748,50,50,0.012591224471798348
D0749,42,42,0.022948670918343923
D0750,32,32,0.033589429937172684
D0751,35,35,0.019232341479510088
D0752,44,44,0.03932624145126817
D0753,44,44,0.04332985626031816
D0754,48,48,0.019803112117941474
D0755,66,66,0.012868117670661313
D0756,34,34,0.0856775390978453
D0757,51,51,0.027755781480691993
D0758,57,57,0.01559264179641506
D0759,48,48,0.046540784362374965
D0760,40,40,0.010325497544151574
D0761,35,35,0.024033822120076574
D0762,38,38,0.0350475887895981
D0763,32,32,0.026088459360103906
D0764,53,53,0.06714288812125671
D0765,23,23,0.035987293950519805
D0766,55,55,0.0308544578982424
D0767,67,67,0.018880724656763662
D0768,60,60,0.051713504965870905
D0769,56,56,0.009512761980321163
D0770,37,37,0.013060308663177264
D0771,42,42,0.02578736075237458
D0772,56,56,0.03187060278419152
D0773,23,23,0.0485017270483894
D0774,64,64,0.04502846429978575
D0775,42,42,0.03692627424447849
D0776,36,36,0.03811379377388984
D0777,21,21,0.0214392851868363
D0778,49,49,0.035543009333268226
D0779,58,58,0.09899722685805787
D0780,23,23,0.02603073889421307
D0781,59,59,0.018162979926121234
D0782,53,53,0.013342816502915819
D0783,48,48,0.09365461168781732
D0784,44,44,0.03374413402692634
D0785,47,47,0.009345433509179102
D0786,69,69,0.022844071906903917
D0787,47,47,0.032284904336987295
D0788,39,39,0.024984462211770784
D0789,50,50,0.016930568447320576
D0790,52,52,0.11562104345068441
D0791,33,33,0.02040400737584558
D0792,45,45,0.009478333886596055
D0793,40,40,0.021809753242452674
D0794,62,62,0.0314002525772163
D0795,61,61,0.016569923928825715
D0796,50,50,0.05504042220179002
D0797,24,24,0.01467484632735276
D0798,45,45,0.02775154680560351
D0799,31,31,0.013170888568195746
D0800,59,59,0.03790111947318517
D0801,23,23,0.061975365885035424
D0802,47,47,0.014216133101800655
D0803,57,57,0.037128016401936255
D0804,43,43,0.02707760798805939
D0805,53,53,0.039538516512904076
D0806,50,50,0.058423780180844764
D0807,73,73,0.014760653497031241
D0808,67,67,0.04116380156176005
D0809,35,35,0.01925248355726961
D0810,40,40,0.04319481699290603
D0811,27,27,0.09359942995040887
D0812,64,64,0.046193961490209795
D0813,66,66,0.03659579735990364
D0814,44,44,0.03730886541889278
D0815,47,47,0.02973993258193956
D0816,39,39,0.02521827008879811
D0817,66,66,0.046823728195033304
D0818,63,63,0.08021951272258507
D0819,67,67,0.02019208660390502
D0820,108,108,0.010316351838563487
D0821,54,54,0.019006510866496372
D0822,54,54,0.014303457490059752
D0823,52,52,0.011686591385337418
D0824,54,54,0.042439753401170704
D0825,84,84,0.014348000860071885
D0826,34,34,0.05892200500039768
D0827,36,36,0.01767269662721188
D0828,41,41,0.21465566957441706
D0829,36,36,0.05976910052700127
D0830,49,49,0.014394286243888598
D0831,65,65,0.035700231386093614
D0832,51,51,0.026661335463647837
D0833,57,57,0.02456346529525783
D0834,41,41,0.01573500055911016
D0835,40,40,0.04126481337800699
D0836,60,60,0.040164321535254344
D0837,51,51,0.031912464062635336
D0838,44,44,0.020609467157594815
D0839,54,54,0.0741496774017629
D0840,63,63,0.04363230465876426
D0841,48,48,0.034795765183418516
D0842,66,66,0.015179583557007085
D0843,28,28,0.09587051936915238
D0844,59,59,0.017145948309681695
D0845,50,50,0.010913959945520746
D0846,41,41,0.041016065385957166
D0847,35,35,0.006627962334334304
D0848,36,36,0.03875228258190043
D0849,63,63,0.021497337811109168
D0850,32,32,0.03884439626086576
D0851,56,56,0.019001829993733548
D0852,55,55,0.05400959840358565
D0853,29,29,0.11373164635758941
D0854,47,47,0.03582507200693301
D0855,49,49,0.016529710045434215
D0856,51,51,0.10843148431999429
D0857,31,31,0.047548910888567886
D0858,67,67,0.03956247945624827
D0859,54,54,0.0176637470926205
D0860,57,57,0.015072697300974162
D0861,40,40,0.07582812918391703
D0862,59,59,0.019817033766269695
D0863,53,53,0.016013060259253708
D0864,57,57,0.02207579594149584
D0865,52,52,0.019630469295791476
D0866,37,37,0.019842098581992908
D0867,32,32,0.013379534476699241
D0868,68,68,0.014538519642043588
D0869,48,48,0.02634852628764
D0870,32,32,0.01732021083215283
D0871,52,52,0.011783474812699335
D0872,53,53,0.03633074816439055
D0873,20,20,0.024839676962242853
D0874,59,59,0.028469311734506793
D0875,63,63,0.043405519323539414
D0876,31,31,0.006552314854635243
D0877,54,54,0.055154273316024516
D0878,44,44,0.06688892452391283
D0879,29,29,0.01835066397765119
D0880,52,52,0.10425022467385328
D0881,51,51,0.03736142496565848
D0882,31,31,0.012871357062448407
D0883,48,48,0.060197542974950634
D0884,44,44,0.04560634706163862
D0885,52,52,0.029929334579455447
D0886,30,30,0.1680051126924922
D0887,45,45,0.01432656052575473
D0888,52,52,0.0369393048294003
D0889,52,52,0.04684532164717119
D0890,17,17,0.025674883909583238
D0891,51,51,0.035115835125109664
D0892,47,47,0.020016207753467713
D0893,39,39,0.018662298373452495
D0894,45,45,0.031600782616825286
D0895,51,51,0.010748557792191091
D0896,71,71,0.020785146172272964
D0897,20,20,0.036685595736681474
D0898,47,47,0.015375197315526253
D0899,26,26,0.03878018331323777
D0900,74,74,0.02614004755690623
D0901,64,64,0.06568058636943803
D0902,48,48,0.043795921947485335
D0903,28,28,0.02869186918606759
D0904,40,40,0.009597519848191634
D0905,44,44,0.05138708017868321
D0906,67,67,0.02095184099436067
D0907,56,56,0.01406773086579317
D0908,116,116,0.04919180456969511
D0909,53,53,0.05668454830035069
D0910,58,58,0.02108303363814672
D0911,42,42,0.03767177895009518
D0912,59,59,0.04400503443447794
D0913,53,53,0.008431584409725681
D0914,60,60,0.016716502783710563
D0915,51,51,0.03589208412370778
D0916,57,57,0.02615514823919082
D0917,57,57,0.023478026033587635
D0918,52,52,0.0447270951671915
D0919,26,26,0.14520484841302542
D0920,63,63,0.08101030052599865
D0921,48,48,0.02461186640513797
D0922,33,33,0.11160660025118188
D0923,66,66,0.01856357994936365
D0924,60,60,0.010884932681051857
D0925,50,50,0.04550234107217417
D0926,47,47,0.017506431853610595
D0927,57,57,0.03961782215282938
D0928,62,62,0.03492488194030613
D0929,57,57,0.013116578987214156
D0930,47,47,0.014820751738091938
D0931,66,66,0.04073281147347179
D0932,59,59,0.03460238643996156
D0933,41,41,0.02056966223495329
D0934,65,65,0.05040514186524525
D0935,53,53,0.0417103624130716
D0936,60,60,0.02655345524414759
D0937,32,32,0.039580791552098114
D0938,48,48,0.05734646105865236
D0939,58,58,0.016200258388823052
D0940,51,51,0.046832721495194476
D0941,43,43,0.05145486169593196
D0942,44,44,0.01083218788430532
D0943,31,31,0.03620507112750067
D0944,48,48,0.04205334284033431
D0945,29,29,0.01816662892016515
D0946,28,28,0.035565019110571645
D0947,36,36,0.01296221096361991
D0948,26,26,0.04042858240093309
D0949,62,62,0.019606016641579238
D0950,53,53,0.013591689266499798
D0951,18,18,0.014682485166258872
D0952,60,60,0.045482943825865145
D0953,39,39,0.05457678362536404
D0954,41,41,0.05216012266998541
D0955,35,35,0.03521076258767696
D0956,47,47,0.10115411283737025
D0957,24,24,0.018138065769696222
D0958,31,31,0.0728991494098325
D0959,68,68,0.0154564006937653
D0960,58,58,0.013231374456351981
D0961,48,48,0.024383966746190314
D0962,36,36,0.02703037014309873
D0963,69,69,0.02645634269049632
D0964,35,35,0.029917934909088523
D0965,24,24,0.020504397367166506
D0966,27,27,0.08623392722942652
D0967,56,56,0.038203153960561356
D0968,43,43,0.1556933064792789
D0969,47,47,0.043865832107614036
D0970,43,43,0.009556299262931651
D0971,57,57,0.019073306710457455
D0972,49,49,0.02990799748674341
D0973,66,66,0.048693654896064816
D0974,52,52,0.026547607976269864
D0975,63,63,0.03245326493576394
D0976,67,67,0.03516167120177297
D0977,51,51,0.03229545343935732
D0978,24,24,0.021527744583000316
D0979,13,13,0.05902004738281874
D0980,45,45,0.05088673653208727
D0981,49,49,0.14975527025560748
D0982,30,30,0.040485654401559636
D0983,40,40,0.010707606564386695
D0984,53,53,0.04908124097577809
D0985,74,74,0.012027411097867811
D0986,56,56,0.041362884525380825
D0987,54,54,0.013277516769942654
D0988,31,31,0.04454851661513758
D0989,43,43,0.06024584326894648
D0990,60,60,0.03248166178185964
D0991,53,53,0.01446903691127117
D0992,59,59,0.05593624165698715
D0993,56,56,0.021327223798169318
D0994,123,123,0.01928340869194344
D0995,42,42,0.04059749780685128
D0996,60,60,0.014484348993103987
D0997,38,38,0.03011989251970173
D0998,60,60,0.030941105543132313
D0999,61,61,0.047563729872100884
D1000,51,51,0.03825188656578305
D1001,71,71,0.04603919294184815
D1002,28,28,0.0348628988086213
D1003,51,51,0.036573561463796346
D1004,33,33,0.018777467668341426
D1005,60,60,0.014627211218453616
D1006,48,48,0.011425236306104434
D1007,39,39,0.08056667099736307
D1008,55,55,0.020418497484717482
D1009,27,27,0.10050516308432357
D1010,59,59,0.06424671155370405
D1011,55,55,0.28808014876793425
D1012,45,45,0.04418193856857064
D1013,42,42,0.03050842358723118
D1014,56,56,0.030428205937816158
D1015,72,72,0.04365081653884269
D1016,28,28,0.040416345834043244
D1017,31,31,0.013570572273983658
D1018,23,23,0.028364873045081933
D1019,57,57,0.009457295488666698
D1020,64,64,0.07894795807197696
D1021,38,38,0.025610118873851864
D1022,49,49,0.018880924959741738
D1023,70,70,0.04516377930292808
D1024,48,48,0.0442761347640175
D1025,40,40,0.02578549070146655
D1026,49,49,0.023127101435556893
D1027,50,50,0.032644364570419915
D1028,55,55,0.04890896942912187
D1029,32,32,0.012925892812827005
D1030,20,20,0.010424070481308126
D1031,54,54,0.060916758958137675
D1032,36,36,0.042452543696287606
D1033,48,48,0.044275416987062055
D1034,51,51,0.033552800009402896
D1035,45,45,0.02509330947144614
D1036,57,57,0.023687441047375076
D1037,57,57,0.042527675399979016
D1038,48,48,0.15195719201875513
D1039,74,74,0.012728321818967069
D1040,45,45,0.059111705660020296
D1041,36,36,0.029993596934197772
D1042,43,43,0.027812273094447622
D1043,32,32,0.03320627708389795
D1044,52,52,0.015856621665420925
D1045,35,35,0.025529473021313497
D1046,84,84,0.022254124734648304
D1047,56,56,0.012719682501504006
D1048,51,51,0.07405945239961817
D1049,68,68,0.03793274398640489
D1050,40,40,0.06548311913442584
D1051,45,45,0.048382400736775875
D1052,49,49,0.06421795808989537
D1053,46,46,0.028543849776073892
D1054,50,50,0.021284243740152413
D1055,25,25,0.0218337538830442
D1056,47,47,0.023125847317570735
D1057,58,58,0.07201987793730984
D1058,48,48,0.039014386772634246
D1059,39,39,0.041938470235422375
D1060,13,13,0.17635829103137976
D1061,52,52,0.013787717152326245
D1062,50,50,0.0638598000565652
D1063,63,63,0.046081031733221735
D1064,54,54,0.05708491696474968
D1065,48,48,0.05671263315675426
D1066,73,73,0.01619015266156765
D1067,53,53,0.019027686031301443
D1068,70,70,0.03284706341761358
D1069,58,58,0.03279561631085124
D1070,58,58,0.05377766972702328
D1071,44,44,0.015064200980824059
D1072,33,33,0.03575439187010146
D1073,36,36,0.04817791408269997
D1074,52,52,0.055426754328004556
D1075,40,40,0.06695629185929763
D1076,46,46,0.04150003084424408
D1077,57,57,0.044381460556739236
D1078,56,56,0.037684395882165427
D1079,32,32,0.05067041585069819
D1080,25,25,0.01268283769826808
D1081,37,37,0.0834780505194727
D1082,58,58,0.031006277842610355
D1083,28,28,0.10280872611432192
D1084,58,58,0.07727220829909802
D1085,67,67,0.027838970334076184
D1086,52,52,0.03532286850453312
D1087,28,28,0.03773681856410212
D1088,48,48,0.07074303425906885
D1089,63,63,0.019368516574121957
D1090,28,28,0.0631384119378931
D1091,52,52,0.028445866144888754
D1092,62,62,0.07683384737773634
D1093,35,35,0.019831863208746595
D1094,28,28,0.018869968403902312
D1095,32,32,0.030567782832570462
D1096,65,65,0.04756822430206267
D1097,63,63,0.10595116312339704
D1098,55,55,0.03256287769350263
D1099,47,47,0.053144182666963004
D1100,20,20,0.03357965663862489
D1101,70,70,0.04250774325643644
D1102,56,56,0.020473735981611858
D1103,54,54,0.03349893321940531
D1104,39,39,0.0594360350384775
D1105,50,50,0.03606061681076425
D1106,119,119,0.019227252066224276
D1107,58,58,0.039815951777606995
D1108,57,57,0.026551601660854546
D1109,53,53,0.01590910665818962
D1110,75,75,0.022335353276443936
D1111,71,71,0.024090171937854645
D1112,63,63,0.052745975208573735
D1113,70,70,0.03322776430829162
D1114,47,47,0.07018933156002989
D1115,23,23,0.059724192450456334
D1116,59,59,0.03769898823767793
D1117,44,44,0.03947850977747174
D1118,46,46,0.014260432933885948
D1119,57,57,0.015734315424546785
D1120,59,59,0.030603472999213416
D1121,19,19,0.013165845260935446
D1122,49,49,0.014478569586395528
D1123,24,24,0.06780049323005427
D1124,57,57,0.0423878276151858
D1125,71,71,0.018445659785706753
D1126,52,52,0.008561345081099587
D1127,48,48,0.01898387233276183
D1128,25,25,0.01529459065700183
D1129,31,31,0.03880728499426976
D1130,52,52,0.03465487558211483
D1131,52,52,0.017815686696936568
D1132,54,54,0.023859208378419074
D1133,60,60,0.02561380533276264
D1134,25,25,0.03866751652216505
D1135,54,54,0.016070948893256366
D1136,61,61,0.01110485243450123
D1137,49,49,0.05567115681309074
D1138,48,48,0.028901439234999923
D1139,40,40,0.07128233624174929
D1140,24,24,0.0700781260702525
D1141,33,33,0.017806838735780806
D1142,57,57,0.02394627626341528
D1143,31,31,0.25996023834891707
D1144,46,46,0.06977007332641887
D1145,67,67,0.0708002109719444
D1146,59,59,0.026286038123992564
D1147,61,61,0.04065510215325695
D1148,60,60,0.050178608678832094
D1149,40,40,0.05445582013764093
D1150,42,42,0.040475157561246304
D1151,32,32,0.044535906886257456
D1152,70,70,0.023069277375879566
D1153,36,36,0.023354701607067974
D1154,36,36,0.043516945012365964
D1155,40,40,0.04867513002393607
D1156,64,64,0.06480066498406306
D1157,35,35,0.018611820972191367
D1158,54,54,0.057122763829338195
D1159,60,60,0.014205993132480088
D1160,51,51,0.025700508963984833
D1161,65,65,0.041172953923720605
D1162,62,62,0.017745175530530267
D1163,36,36,0.025664504101349114
D1164,65,65,0.020036871535622558
D1165,121,121,0.019604598738731036
D1166,36,36,0.04113059996920554
D1167,79,79,0.028731027276487704
D1168,46,46,0.011546119360496184
D1169,70,70,0.03315573888489138
D1170,31,31,0.04097049444655223
D1171,45,45,0.11193441015778706
D1172,108,108,0.010951322299186671
D1173,52,52,0.013727190787486255
D1174,29,29,0.01718240565204787
D1175,58,58,0.015863466338116507
D1176,65,65,0.04740747201969681
D1177,22,22,0.008114516478978592
D1178,65,65,0.01356888778073751
D1179,23,23,0.08763493057333317
D1180,55,55,0.04643925459367617
D1181,54,54,0.0135058409109853
D1182,28,28,0.03299617746925482
D1183,61,61,0.02533745859325711
D1184,37,37,0.18046228581224438
D1185,46,46,0.032560980237123636
D1186,38,38,0.03642245894993103
D1187,52,52,0.029059266038565307
D1188,56,56,0.04432985282023098
D1189,69,69,0.034342486500082085
D1190,38,38,0.046108164173618404
D1191,54,54,0.055359764387449814
D1192,57,57,0.01482398071034545
D1193,57,57,0.0809460308730898
D1194,43,43,0.05725019506204779
D1195,49,49,0.05868971260732993
D1196,58,58,0.019087288723853294
D1197,57,57,0.04818899650362596
D1198,64,64,0.04471983129281846
D1199,48,48,0.07360715166485378
D1200,44,44,0.019646914257950766
D1201,65,65,0.06933516472222284
D1202,55,55,0.053122794591524046
D1203,44,44,0.051792789372782574
D1204,38,38,0.04900776143756784
D1205,60,60,0.04156630068521719
D1206,50,50,0.01987362832019544
D1207,49,49,0.09525259973771366
D1208,117,117,0.02321991959153952
D1209,65,65,0.028749824808281817
D1210,60,60,0.03309669795149846
D1211,70,70,0.031193784094188447
D1212,51,51,0.060125814881219146
D1213,50,50,0.03003040079626186
D1214,28,28,0.041399085814951594
D1215,45,45,0.03266910251828081
D1216,55,55,0.011188153557690355
D1217,51,51,0.024994534666521694
D1218,67,67,0.04657830075096318
D1219,61,61,0.03729307456617311
D1220,41,41,0.05254083534011883
D1221,70,70,0.018476049136025737
D1222,36,36,0.0667431557694323
D1223,48,48,0.024346935853113864
D1224,44,44,0.014789852638213356
D1225,48,48,0.03764240094555943
D1226,55,55,0.034833428120207816
D1227,33,33,0.013478524813156896
D1228,24,24,0.059776522318803274
D1229,46,46,0.011281779508971945
D1230,63,63,0.026075650971742304
D1231,57,57,0.03541257942544779
D1232,55,55,0.012726133626139531
D1233,69,69,0.03859007514619217
D1234,51,51,0.05651936637233533
D1235,44,44,0.07775293952403331
D1236,48,48,0.07272614689059288
D1237,47,47,0.06581042823868245
D1238,57,57,0.03781600781172557
D1239,32,32,0.08438066689698011
D1240,60,60,0.059383282299297596
D1241,43,43,0.048076514202483114
D1242,31,31,0.030169181956590983
D1243,53,53,0.018527779921659868
D1244,35,35,0.014408647566164072
D1245,57,57,0.017425324743445228
D1246,57,57,0.03266906975816585
D1247,60,60,0.07470941480437629
D1248,63,63,0.03716340789603193
D1249,55,55,0.04013206153260551
D1250,41,41,0.022518548527189406
D1251,112,112,0.01924805315987528
D1252,47,47,0.04577172816085109
D1253,77,77,0.0837028956808355
D1254,32,32,0.014989028101986554
D1255,23,23,0.018469671315267513
D1256,46,46,0.01922046158078236
D1257,75,75,0.04225452566907772
D1258,67,67,0.04520854948662627
D1259,104,104,0.012179302683938274
D1260,28,28,0.03395140049230896
D1261,44,44,0.04506240409074335
D1262,60,60,0.0196413034669604
D1263,46,46,0.016556878028414993
D1264,66,66,0.05689918012862701
D1265,92,92,0.016075401567552848
D1266,40,40,0.026800749404794506
D1267,41,41,0.03166201911291741
D1268,57,57,0.020148086548189743
D1269,27,27,0.03796553365199192
D1270,64,64,0.03947099040470209
D1271,122,122,0.026711620054060747
D1272,37,37,0.07130205337639273
D1273,40,40,0.03651671177426045
D1274,55,55,0.03737638840372748
D1275,54,54,0.0578526798481548
D1276,24,24,0.05051682418983916
D1277,28,28,0.07602400572678072
D1278,48,48,0.03442248185924012
D1279,47,47,0.03937469690464641
D1280,60,60,0.012487846789483342
D1281,60,60,0.01873261159123031
D1282,60,60,0.011389329663995923
D1283,57,57,0.05047835906495887
D1284,33,33,0.06090142993348309
D1285,63,63,0.029363918219754606
D1286,52,52,0.043053072012077205
D1287,48,48,0.015578842504051525
D1288,62,62,0.036507378584107936
D1289,28,28,0.01634974981911418
D1290,57,57,0.032192440181836646
D1291,38,38,0.03429665352059952
D1292,44,44,0.04768292139806665
D1293,60,60,0.03946385446349711
D1294,49,49,0.022382822751268024
D1295,37,37,0.05594499035607746
D1296,68,68,0.06509060594593491
D1297,65,65,0.04067026585811528
D1298,36,36,0.05250545848786255
D1299,48,48,0.040711442328415205
D1300,58,58,0.0909420507985691
D1301,57,57,0.07180177581846184
D1302,41,41,0.020354474188274404
D1303,56,56,0.010847679543348131
D1304,36,36,0.029335090672975166
D1305,28,28,0.023161110238001142
D1306,58,58,0.014899675319957895
D1307,45,45,0.019612554530079554
D1308,64,64,0.09553748768077738
D1309,52,52,0.020428275441279398
D1310,66,66,0.02394102504457829
D1311,31,31,0.05090667553711473
D1312,41,41,0.009013067058445645
D1313,59,59,0.041498664932536684
D1314,60,60,0.015277433745667268
D1315,54,54,0.027508089651277046
D1316,52,52,0.03493152865535536
D1317,112,112,0.010580509726557864
D1318,47,47,0.03302577947368416
D1319,54,54,0.03466386950657021
D1320,44,44,0.022021786477682184
D1321,36,36,0.027085065969556094
D1322,64,64,0.03820627298131017
D1323,44,44,0.08064923960588545
D1324,57,57,0.02227859701385733
D1325,54,54,0.022057807732923953
D1326,31,31,0.020329932168245038
D1327,49,49,0.026343212200876
D1328,51,51,0.011444767839019088
D1329,40,40,0.009202222946534559
D1330,58,58,0.07170282267978956
D1331,67,67,0.03628977015865511
D1332,54,54,0.033911633794130924
D1333,33,33,0.05405729047015905
D1334,17,17,0.18294542393116844
D1335,45,45,0.02739574789752549
D1336,64,64,0.021987813892561426
D1337,45,45,0.025990762636291024
D1338,32,32,0.014839883780850797
D1339,53,53,0.032242953002523445
D1340,43,43,0.03420319140758453
D1341,40,40,0.01736924193202339
D1342,59,59,0.0680832636797775
D1343,62,62,0.05195887237272652
D1344,51,51,0.12264744014823366
D1345,62,62,0.09107711510599689
D1346,48,48,0.04630119087723431
D1347,52,52,0.029435641154354927
D1348,48,48,0.010158702316976152
D1349,57,57,0.016861787830401574
D1350,38,38,0.03715708711513402
D1351,54,54,0.0225213897824555
D1352,52,52,0.035899972984489
D1353,65,65,0.0795246735111553
D1354,54,54,0.030952518613857418
D1355,56,56,0.020370367352184802
D1356,105,105,0.01803445602724752
D1357,80,80,0.05764410388168872
D1358,54,54,0.13972383182898507
D1359,38,38,0.024561569413142532
D1360,50,50,0.04760464300371791
D1361,65,65,0.08732029179775709
D1362,56,56,0.0204251072691386
D1363,68,68,0.021026819098364204
D1364,28,28,0.03505261691416026
D1365,61,61,0.029321789729465954
D1366,64,64,0.04051950148586462
D1367,55,55,0.021185199111674626
D1368,65,65,0.03500297263149664
D1369,42,42,0.1707151196358401
D1370,46,46,0.045324464247813466
D1371,57,57,0.014287705844864544
D1372,59,59,0.043889181309726466
D1373,44,44,0.020448630649624114
D1374,59,59,0.042925217564508726
D1375,47,47,0.019645428962181768
D1376,49,49,0.023527639312494138
D1377,56,56,0.013139755704986432
D1378,49,49,0.037877179046487755
D1379,45,45,0.01231410252773459
D1380,65,65,0.05194297187453665
D1381,68,68,0.057857740860027256
D1382,47,47,0.042752795486192076
D1383,61,61,0.040967880994495824
D1384,37,37,0.05139164436966421
D1385,70,70,0.04288626559097945
D1386,40,40,0.027388505518545905
D1387,57,57,0.015555078231174989
D1388,55,55,0.058036100871442176
D1389,56,56,0.018987153113679198
D1390,85,85,0.06994463565299351
D1391,43,43,0.09372385460012825
D1392,20,20,0.05163011871772162
D1393,49,49,0.1380165590581424
D1394,65,65,0.05774931916909634
D1395,59,59,0.033384104699587525
D1396,56,56,0.03876186540027438
D1397,66,66,0.025948152602755525
D1398,68,68,0.07135615288774248
D1399,58,58,0.02786217845311954
D1400,56,56,0.030515877073121
D1401,57,57,0.09199404325109452
D1402,55,55,0.06718325375090366
D1403,56,56,0.049962785826024377
D1404,57,57,0.032435594111575546
D1405,41,41,0.03345301965605618
D1406,65,65,0.06860826623238114
D1407,57,57,0.04583141673003037
D1408,56,56,0.03809478808236767
D1409,70,70,0.04474982566936523
D1410,55,55,0.023233900774679964
D1411,42,42,0.05458531866097489
D1412,64,64,0.04448227559099398
D1413,65,65,0.023544028297866466
D1414,67,67,0.04000538553766018
D1415,63,63,0.07857820099940653
D1416,60,60,0.023990685327976453
D1417,64,64,0.02209717209567798
D1418,47,47,0.026839787034292927
D1419,43,43,0.034701194016909215
D1420,76,76,0.02007387629694689
D1421,56,56,0.041325129672739665
D1422,52,52,0.013490172192420944
D1423,44,44,0.015903122342716083
D1424,55,55,0.02202808904136992
D1425,54,54,0.04444123915923173
D1426,82,82,0.02239503344398931
D1427,71,71,0.0321985976688475
D1428,31,31,0.07943251465616008
D1429,56,56,0.030021382972587142
D1430,40,40,0.08629083134636854
D1431,24,24,0.1305295410208073
D1432,56,56,0.025022705614719566
D1433,65,65,0.028438119836519886
D1434,39,39,0.016003224461296765
D1435,51,51,0.019380835633047173
D1436,60,60,0.022478579382267525
D1437,21,21,0.05528738603664233
D1438,67,67,0.03451881269048636
D1439,60,60,0.07242499089325934
D1440,115,115,0.06873015860335825
D1441,39,39,0.03551633616754485
D1442,41,41,0.01177362848012711
D1443,134,134,0.024142753382556458
D1444,32,32,0.08578029120911432
D1445,58,58,0.08871269997636395
D1446,35,35,0.037460969592225994
D1447,40,40,0.021719283157130082
D1448,40,40,0.061977885507983124
D1449,40,40,0.019053391459340326
D1450,74,74,0.030367645738460305
D1451,41,41,0.040078746928351054
D1452,52,52,0.029851676668222856
D1453,65,65,0.04860492806177104
D1454,67,67,0.027120523635261372
D1455,27,27,0.05136841264677063
D1456,39,39,0.03056959452759991
D1457,56,56,0.021576406407700102
D1458,66,66,0.03895221749316345
D1459,52,52,0.06355426339514834
D1460,52,52,0.006597430848061638
D1461,88,88,0.03753955980961721
D1462,53,53,0.031626992170260965
D1463,50,50,0.03389881464670112
D1464,47,47,0.025158795744131355
D1465,59,59,0.057906159736997836
D1466,67,67,0.025927993076902238
D1467,41,41,0.038502507413992894
D1468,35,35,0.05429982777332769
D1469,45,45,0.023266186705189384
D1470,36,36,0.022466515164346005
D1471,63,63,0.01676540075060781
D1472,31,31,0.03359895635391209
D1473,32,32,0.03234114688229434
D1474,60,60,0.02157700758636562
D1475,51,51,0.06517630712872821
D1476,43,43,0.03643628710350632
D1477,31,31,0.1006284807132104
D1478,28,28,0.05522164803837227
D1479,62,62,0.04333778680878893
D1480,56,56,0.027296666695983064
D1481,49,49,0.007561540423766716
D1482,40,40,0.03918220594951766
D1483,58,58,0.05193721427498459
D1484,37,37,0.064675991550362
D1485,57,57,0.025029481600616972
D1486,71,71,0.019592028969131654
D1487,51,51,0.017687164813908057
D1488,55,55,0.03213929099210352
D1489,21,21,0.02812186867728384
D1490,57,57,0.051353260134011286
D1491,44,44,0.045856122346479976
D1492,33,33,0.02501103269117501
D1493,67,67,0.017254992685554832
D1494,52,52,0.010481397238780148
D1495,67,67,0.04035713640130168
D1496,58,58,0.08763525119147651
D1497,50,50,0.025338101661840657
D1498,62,62,0.03032040035618767
D1499,55,55,0.03887008367910897
D1500,59,59,0.017377648903356073
D1501,46,46,0.041851633564547026
D1502,63,63,0.05739641922153732
D1503,68,68,0.018972638732659957
D1504,74,74,0.04654479357303373
D1505,62,62,0.025755731542784037
D1506,43,43,0.017529051931754528
D1507,39,39,0.011167617558123755
D1508,40,40,0.04004490787347754
D1509,27,27,0.02025375533708591
D1510,74,74,0.051650349433936336
D1511,42,42,0.013331039409207225
D1512,59,59,0.012379493225319133
D1513,40,40,0.017051025208338778
D1514,55,55,0.03701580709371389
D1515,38,38,0.011283791496435611
D1516,56,56,0.02136804210564019
D1517,29,29,0.009752491751714068
D1518,126,126,0.0200941173981003
D1519,91,91,0.025413675192354383
D1520,64,64,0.02720582563479484
D1521,55,55,0.007812985406552671
D1522,33,33,0.010229133940425024
D1523,71,71,0.02171464813457945
D1524,64,64,0.03117247902043263
D1525,77,77,0.031572652218825714
D1526,65,65,0.048327703138469506
D1527,64,64,0.03748693181189238
D1528,55,55,0.04726283901531287
D1529,44,44,0.015273444593056788
D1530,62,62,0.04725922503207803
D1531,31,31,0.013546583525582419
D1532,77,77,0.020837469550016578
D1533,24,24,0.02384159177478853
D1534,62,62,0.019746483602610693
D1535,65,65,0.04156092114037552
D1536,53,53,0.06239754330273437
D1537,47,47,0.03649374774977795
D1538,65,65,0.04354553976777672
D1539,65,65,0.045601642858025156
D1540,38,38,0.05517184896085727
D1541,40,40,0.01575575005963634
D1542,48,48,0.04453064393624332
D1543,52,52,0.07652712812109355
D1544,68,68,0.042052927826253486
D1545,59,59,0.01863248420528227
D1546,28,28,0.04968933785343471
D1547,52,52,0.015467576236972175
D1548,47,47,0.02743707927813563
D1549,55,55,0.024936843973831935
D1550,54,54,0.02160866235165847
D1551,127,127,0.029778842914770877
D1552,75,75,0.03329696476063631
D1553,59,59,0.03762420647917548
D1554,48,48,0.044844829394071514
D1555,37,37,0.015474607789505658
D1556,63,63,0.05356296923811038
D1557,60,60,0.04803649948478715
D1558,73,73,0.016636645210822556
D1559,48,48,0.06959335194942058
D1560,75,75,0.024153378063009334
D1561,58,58,0.017906901443326868
D1562,49,49,0.053614993731929295
D1563,51,51,0.02072911077181762
D1564,32,32,0.0434271726538897
D1565,38,38,0.019500869692425614
D1566,64,64,0.030872068225061177
D1567,39,39,0.011887025788864341
