x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
0.55332,0.14284,0.0261748,10.271,1.4252848466237389,1.2040405144294104,1.1879755649073371,1.2629493808746337,,,,,-0.0010756504862605,-0.1695665984630552,0.0123185155389364,D0335
-2.31801,-0.0673237,0.00764113,10.351,0.804523233572642,0.7329766402641932,0.6643835480870872,1.1655648717513452,,,,,-0.0086361299800953,0.1706728847838681,-0.0148296999250305,D0337
-2.19373,-0.1383,0.00963939,10.301,2.492162710428238,0.4391591121753057,0.6865956207801556,0.7678773081302643,,,,,-0.0447442264752578,-0.5625750401904699,-0.4786006902286317,D0338
-0.738384,0.0106359,0.00883297,8.913,0.8027777989705404,0.8891981075207392,0.612840071834367,0.9798656487464904,,,,,-0.0031976174176624,-0.0866492855829861,-0.0044526151177706,D0339
-0.333078,0.12708,0.00693157,10.277,0.8053187310695649,0.7465571065743765,0.6737956476622614,0.957569134235382,,,,,-0.0067336416377251,-0.0363696498990885,0.0433480939755099,D0341
-2.6786,0.000919942,0.0446519,10.919,1.284546720981598,2.02408087849617,0.906068674449263,0.6389719198147455,,,,,0.002671820344387,0.0340940449639424,-0.1784243475049152,D0342
-0.489722,-0.0453492,0.0058554,10.906,0.8031458258628845,0.8809017370144526,0.6242826488511316,0.9591644597053528,,,,,-0.0058018096537201,0.0636415856952975,-0.0453825208969647,D0343
-1.43491,-0.0513795,0.0272209,10.543,1.3702698389689127,1.6779546121756237,1.1353841146518444,0.6872548794746399,,,,,-0.004626831942099,-0.0164213185711363,0.041762499458855,D0344
-2.01882,-0.00315532,0.0214926,10.288,1.3312938332557678,1.173265290260315,1.154733816097523,1.1370331620176632,,,,,0.0082810569969605,-0.1159062176236549,-0.0261293886651401,D0345
1.29846,-0.0253513,0.00761155,9.76,0.8027336120605468,0.82188101708889,0.6144695775262241,1.0299101943771043,,,,,-0.0123401345837449,-0.1684940498904108,0.1188450156987528,D0346
0.18552,-0.0275001,0.0231407,9.845,1.423567243417104,1.1981974452733994,1.2870959577889278,1.2605024255239046,,,,,0.0008951558855355,-0.0772242112318393,0.1771218744324869,D0347
-0.922108,-0.085292,0.0113246,10.774,2.5095254917939505,0.4777000784873962,0.7376644940211855,0.8595881187915801,,,,,-0.003420583189402,0.0591406638605164,0.0356578048813389,D0348
-0.959943,-0.0513821,0.0257758,10.506,1.3098012367884315,1.835526313384374,1.032725470847097,0.6778508772452673,,,,,0.0016468072868028,0.0005496871623562,0.0173478794822585,D0350
-0.19352,-0.039922,0.0267019,10.639,1.3110252499580384,1.7261340022087095,1.104625597082335,0.7534938311576843,,,,,0.0089905809341949,0.0854018213107968,0.0049842268053907,D0351
1.12556,-0.00817597,0.0568552,9.29,1.3707301139831545,1.8673599243164063,0.9851256023193228,0.6217297861973444,,,,,0.0021385294206294,-0.1033274518802471,-0.0971169459298835,D0352
