category,uid_i,uid_j,delta_z,angle_deg,W_cosine,same_survey
same_direction_different_z,P0810,P0915,0.04464000000000001,0.6697446307106387,0.9539037515125719,True
same_direction_different_z,P0818,P1297,0.18703000000000003,0.6843947439779784,0.930820436293788,True
same_direction_different_z,P0806,P1132,0.12478,0.6848216095659352,0.9261589357555258,True
same_direction_different_z,P0961,P1164,0.07922000000000001,0.6893507329131296,0.9172068602373088,True
same_direction_different_z,P1137,P1227,0.040000000000000036,0.6908033702248415,0.9048493802825599,True
same_direction_different_z,P1107,P1224,0.04793000000000003,0.7028767120499546,0.9224141908782565,True
same_direction_different_z,P0916,P1101,0.06730999999999998,0.7055409838864642,0.9173711903383823,True
same_direction_different_z,P1196,P1277,0.032909999999999995,0.7185879897213413,0.9131480558016314,True
same_direction_different_z,P0877,P1203,0.12155999999999997,0.7297989322862184,0.9283257869288332,True
same_direction_different_z,P1257,P1364,0.051939999999999986,0.7324844384950667,0.9253196395313688,True
same_direction_different_z,P0867,P1439,0.26305,0.7339361977868244,0.912897527591074,True
same_direction_different_z,P0832,P0925,0.03703000000000001,0.7349740944805292,0.8818854111738683,True
same_direction_different_z,P1348,P1433,0.06396000000000002,0.7614046981816052,0.8816424058215514,True
same_direction_different_z,P0848,P1237,0.15022,0.7654282903262689,0.9342133360934901,True
same_direction_different_z,P0893,P1067,0.06367,0.7701731293580333,0.8867214042453011,True
same_direction_different_z,P0977,P1070,0.034390000000000004,0.7721078822723622,0.9081635695497731,True
same_direction_different_z,P0993,P1215,0.08570999999999998,0.7748938398299255,0.8860976410327693,True
same_direction_different_z,P0737,P0950,0.10998,0.7793278712540369,0.9303584469220464,True
same_direction_different_z,P0761,P1152,0.15839,0.7853141780288555,0.8658544175768565,True
same_direction_different_z,P0871,P1065,0.06972,0.7919952800686422,0.9266715157699841,True
same_direction_different_z,P0985,P1149,0.060689999999999994,0.7993663985937839,0.9137679263283556,True
same_direction_different_z,P0883,P1268,0.14648999999999998,0.8000752151289294,0.8639957695992005,True
same_direction_different_z,P0775,P1327,0.22563,0.8025962954763719,0.9282956619275237,True
same_direction_different_z,P1428,P1596,0.21191999999999994,0.8027428412337461,0.8822713333038396,True
same_direction_different_z,P1090,P1177,0.038429999999999964,0.8093527862065573,0.9138299394038539,True
same_direction_different_z,P0617,P0715,0.030330000000000003,0.8124112669662139,0.8112991753795027,True
same_direction_different_z,P1568,P1667,0.20177,0.8378533411713588,0.9063733982562303,True
same_direction_different_z,P0823,P1601,0.49476999999999993,0.8438805633779048,0.8744472378514322,True
same_direction_different_z,P0770,P0856,0.04512000000000001,0.857792034529584,0.9366563872341199,True
same_direction_different_z,P0906,P1247,0.13047,0.8605153920724615,0.8514286087834327,True
same_direction_different_z,P1108,P1281,0.07102999999999998,0.8655806965291546,0.8803217413927249,True
same_direction_different_z,P0845,P0992,0.056889999999999996,0.8763453159073152,0.8896392395728446,True
same_direction_different_z,P1482,P1636,0.24610000000000004,0.8797089086324879,0.776978417266187,True
same_direction_different_z,P0814,P1373,0.23449000000000003,0.883334395965576,0.9389463108247367,True
same_direction_different_z,P0780,P0996,0.09187000000000001,0.8979333527093869,0.9020680696511116,True
same_direction_different_z,P1178,P1271,0.03903000000000001,0.9196241604336923,0.9013018580979806,True
same_direction_different_z,P1005,P1235,0.08995,0.9558935023368237,0.8342862591258982,True
same_direction_different_z,P1212,P1326,0.04698000000000002,0.9587146401066053,0.900276796616671,True
same_direction_different_z,P0948,P1104,0.056589999999999974,0.961330107574467,0.8746131090929532,True
same_direction_different_z,P0851,P0990,0.05241000000000001,0.9644012600156808,0.8873818472817793,True
same_direction_different_z,P0731,P1172,0.20449,0.972913355533785,0.8752735657406218,True
