x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
-1.47904,-0.042266,0.12944,8.44463,0.788327403863271,6.272487142782137,,,,,,,0.0177220506625053,-0.0397435793799247,-0.2435786159185227,P0222
-1.11648,-0.101117,0.0255052,9.51783,1.3512648502985636,1.4633506255494602,,,,,,,-0.0106959665428543,0.3498273161890901,0.2442432973693939,P0223
0.70324,0.14673,0.0903875,10.0622,0.6629749993483226,0.6818682955257943,,,,,,,0.0363407247985868,-0.2741595502910773,0.934719938733906,P0224
-1.06703,-0.013591,0.0143306,10.0796,2.242761035760244,1.122131265759056,,,,,,,-0.0029914241820887,-0.2864403751668889,0.8675029474688927,P0225
-0.685997,0.12145,0.0498981,10.1168,0.7531801462173462,1.1816458038637283,,,,,,,-0.0234626180120116,0.2555911723266127,0.0272882039862452,P0226
-0.56437,0.075615,0.0498981,10.1168,0.7531801462173462,1.1816458038637283,,,,,,,-0.0344453217821255,-0.8703201184647795,0.4446542355726706,P0227
-1.45347,-0.09556,0.14108,10.5578,0.4324939211209615,2.152250173746746,,,,,,,0.0145408904527776,-0.0520413014285876,-0.280005901651748,P0228
-2.44176,-0.092916,0.0606091,10.0012,0.5710982898871104,6.034529504637283,,,,,,,0.0320719540004515,-0.1908909045275004,0.1068840570151223,P0229
-2.03848,-0.036961,0.0606091,10.0012,0.5710982898871104,6.034529504637283,,,,,,,-0.0041060545417151,-0.0482608131740582,-0.1047789729636861,P0230
-1.55803,-0.028838,0.047768,9.6287,0.7603911677996318,1.129635321863268,,,,,,,-0.0015315899084334,0.1304407214189984,-0.9296445291256532,P0231
-1.64181,-0.119162,0.047768,9.6287,0.7603911677996318,1.129635321863268,,,,,,,-0.0249028203582756,-0.4397060993655479,0.3283486578584416,P0232
-1.56473,-0.05665,0.0204289,7.8489,1.2781685908635458,1.967884081787559,,,,,,,-0.0171350428902427,0.2371122068868323,-0.3295467099378584,P0233
-0.695876,0.087064,0.0720476,10.0322,0.4852444728215535,0.8295782097211442,,,,,,,0.0239778032053151,0.1383734406517843,-0.4362128185020992,P0234
-0.758244,0.082622,0.0720476,10.0322,0.4852444728215535,0.8295782097211442,,,,,,,0.000184823055885,0.2375639096624824,-0.8328485492020263,P0235
-1.27514,-0.044214,0.0527609,7.0,0.7416610638300578,4.905539485197599,,,,,,,0.031519858700433,-0.2774719794184757,0.1012560853996547,P0236
0.28118,-0.091397,0.0432401,10.997,2.236238789558411,0.9900505834919872,,,,,,,0.0003920305217499,0.0587757092803184,-0.0231706081031006,P0237
0.16897,-0.127493,0.0432401,10.997,2.236238789558411,0.9900505834919872,,,,,,,0.020385077658279,-0.0039062207892079,0.1220942533182096,P0238
-0.229945,0.005479,0.16914,10.5657,0.6382346332073212,1.824659524853942,,,,,,,0.0299056133257333,-0.070014589812278,0.3707784772850573,P0239
-0.229314,0.036407,0.0167067,9.13025,1.460339943567912,0.9323546542830704,,,,,,,0.0492190116640206,-0.1449370577335669,-0.1322165337842307,P0240
-1.58162,-0.115456,0.13657,10.7703,0.8238657236099243,9.122654277528971,,,,,,,0.0269173291548007,-0.1253165518562642,-0.0702879601521999,P0241
-1.52385,-0.141932,0.13657,10.7703,0.8238657236099243,9.122654277528971,,,,,,,0.0478364852023053,-0.0448808958239823,-0.3120994185010204,P0242
0.91638,0.064918,0.0141648,10.7233,1.5075883189837138,0.9750428827136374,,,,,,,-0.047036678618104,-0.7942343422921301,-0.5718998181328061,P0243
-0.019163,0.003457,0.0141648,10.7233,1.5075883189837138,0.9750428827136374,,,,,,,-0.0077799028049516,0.06708763307915,0.1730420019011944,P0244
-2.72877,0.048082,0.017865,7.0,0.8447510878245036,0.6005501260064158,,,,,,,-0.0078616976583499,0.201921928291394,0.2957694130745949,P0245
-0.983845,0.016521,0.12249,10.2193,0.96427210966746,0.6353474402537463,,,,,,,-0.0234128506247326,0.3011519899551602,-0.4259081843119929,P0246
